-6.2088, -0.655018
-6.20303, -0.65037
-6.19743, -0.645872
-6.19176, -0.64134
-6.1792, -0.63138
-6.17393, -0.62722
-6.16931, -0.62358
-6.16453, -0.61983
-6.15955, -0.615944
-6.15471, -0.612189
-6.14968, -0.608295
-6.14352, -0.60355
-6.13861, -0.599778
-6.1339, -0.596172
-6.12908, -0.59249
-6.1241, -0.588703
-6.11774, -0.583893
-6.11287, -0.580229
-6.10808, -0.576628
-6.10317, -0.572955
-6.09821, -0.569263
-6.09301, -0.565421
-6.08774, -0.561532
-6.08136, -0.556845
-6.0764, -0.55321
-6.07135, -0.549521
-6.06606, -0.54567
-6.06118, -0.542128
-6.05634, -0.538626
-6.05119, -0.534909
-6.046, -0.531176
-6.03958, -0.526571
-6.03447, -0.522918
-6.02968, -0.519511
-6.02501, -0.516193
-6.02013, -0.512732
-6.01512, -0.509198
-6.0093, -0.505103
-6.00414, -0.501489
-5.99912, -0.497977
-5.99427, -0.494599
-5.98854, -0.490609
-5.98304, -0.486781
-5.97802, -0.483297
-5.97209, -0.479178
-5.96689, -0.475583
-5.9618, -0.472067
-5.95547, -0.467717
-5.94977, -0.463798
-5.94412, -0.459918
-5.93882, -0.456281
-5.93348, -0.452617
-5.92845, -0.449167
-5.92338, -0.445692
-5.91801, -0.44202
-5.91267, -0.438368
-5.90751, -0.434839
-5.90256, -0.431453
-5.89707, -0.427706
-5.89174, -0.424077
-5.88638, -0.42043
-5.88136, -0.417016
-5.87638, -0.413634
-5.87151, -0.410318
-5.86593, -0.406521
-5.86092, -0.403115
-5.85596, -0.399746
-5.85118, -0.396493
-5.84651, -0.393306
-5.84175, -0.390051
-5.83654, -0.386489
-5.83126, -0.382891
-5.82599, -0.379303
-5.82099, -0.375896
-5.81608, -0.372557
-5.81024, -0.368597
-5.80509, -0.365108
-5.79985, -0.361562
-5.79466, -0.358057
-5.78893, -0.354198
-5.78373, -0.350705
-5.7785, -0.347198
-5.77344, -0.343809
-5.76848, -0.340492
-5.76321, -0.336978
-5.75788, -0.333439
-5.75271, -0.330028
-5.7478, -0.326808
-5.74285, -0.323574
-5.73785, -0.320318
-5.7329, -0.317097
-5.72699, -0.313287
-5.72199, -0.310081
-5.71698, -0.306889
-5.712, -0.303738
-5.70701, -0.30059
-5.7021, -0.2975
-5.69705, -0.294337
-5.69043, -0.290211
-5.68522, -0.286993
-5.67963, -0.283562
-5.67413, -0.280225
-5.66915, -0.277206
-5.66365, -0.273898
-5.65715, -0.270012
-5.6518, -0.266837
-5.64646, -0.263689
-5.64136, -0.260691
-5.63625, -0.257707
-5.63049, -0.254356
-5.6244, -0.250848
-5.61901, -0.247759
-5.61371, -0.244738
-5.60847, -0.241771
-5.60315, -0.238778
-5.59675, -0.235201
-5.59097, -0.232002
-5.58565, -0.229087
-5.57956, -0.22576
-5.57426, -0.222881
-5.56864, -0.219848
-5.56315, -0.216895
-5.5581, -0.214186
-5.55314, -0.211535
-5.54809, -0.208851
-5.54299, -0.206158
-5.53781, -0.203429
-5.53265, -0.200722
-5.52747, -0.198005
-5.51496, -0.191501
-5.50934, -0.188587
-5.5035, -0.185573
-5.49774, -0.182609
-5.49208, -0.179708
-5.48605, -0.176638
-5.47928, -0.173212
-5.47376, -0.170414
-5.46806, -0.167542
-5.4628, -0.164897
-5.45634, -0.161659
-5.45, -0.158499
-5.44443, -0.155731
-5.43817, -0.15263
-5.43229, -0.149729
-5.42575, -0.146519
-5.41974, -0.143576
-5.41415, -0.140857
-5.40765, -0.137721
-5.40077, -0.134412
-5.3951, -0.131694
-5.38964, -0.12909
-5.38408, -0.126445
-5.37796, -0.123541
-5.37218, -0.120802
-5.36656, -0.118142
-5.36099, -0.115513
-5.35479, -0.112606
-5.34863, -0.109725
-5.34272, -0.106974
-5.33727, -0.104442
-5.33156, -0.101792
-5.32563, -0.0990413
-5.32022, -0.096534
-5.31494, -0.0941026
-5.30933, -0.0915255
-5.30324, -0.0887357
-5.29621, -0.0855367
-5.2907, -0.0830407
-5.2854, -0.0806475
-5.2796, -0.0780245
-5.2738, -0.0754044
-5.26825, -0.0729074
-5.26277, -0.0704502
-5.25731, -0.068008
-5.25178, -0.0655458
-5.2464, -0.0631609
-5.23878, -0.0597984
-5.23306, -0.0572817
-5.22746, -0.0548285
-5.22184, -0.0523726
-5.21639, -0.0499977
-5.21075, -0.0475445
-5.2018, -0.0436576
-5.19533, -0.0408537
-5.18951, -0.0383362
-5.18129, -0.0347823
-5.17483, -0.0319902
-5.16912, -0.029534
-5.16369, -0.0271955
-5.15794, -0.0247225
-5.15205, -0.0222018
-5.14447, -0.0189679
-5.13755, -0.0160331
-5.13198, -0.0136797
-5.12662, -0.0114235
-5.12137, -0.00922461
-5.11603, -0.00699668
-5.11083, -0.00483144
-5.10561, -0.00266859
-5.09699, 0.000877459
-5.09129, 0.00321428
-5.08575, 0.00546432
-5.08029, 0.00766617
-5.07478, 0.00987866
-5.06921, 0.0121057
-5.06351, 0.0143732
-5.05793, 0.0165904
-5.05176, 0.019026
-5.04599, 0.0212918
-5.03949, 0.023836
-5.03365, 0.0261091
-5.02761, 0.0284511
-5.02174, 0.0307215
-5.01552, 0.0331228
-5.00959, 0.0354083
-5.00378, 0.0376428
-4.9977, 0.0399703
-4.99148, 0.0423424
-4.98523, 0.0447209
-4.97866, 0.0472052
-4.97159, 0.0498671
-4.9658, 0.052036
-4.9601, 0.0541632
-4.95144, 0.0573797
-4.93395, 0.0637943
-4.92663, 0.06647
-4.92092, 0.0685471
-4.91553, 0.0705038
-4.91008, 0.0724764
-4.90471, 0.0744142
-4.89756, 0.0769771
-4.89167, 0.0790798
-4.88396, 0.0818187
-4.87791, 0.0839624
-4.87234, 0.0859376
-4.86648, 0.0880073
-4.86082, 0.0899976
-4.85515, 0.0919828
-4.84959, 0.0939339
-4.84406, 0.0958717
-4.83695, 0.098362
-4.83038, 0.100659
-4.82391, 0.102913
-4.81807, 0.104936
-4.81129, 0.107278
-4.80469, 0.10954
-4.79832, 0.111715
-4.79174, 0.113948
-4.78599, 0.11589
-4.78027, 0.117815
-4.77468, 0.119688
-4.76599, 0.122575
-4.75838, 0.125091
-4.7522, 0.127126
-4.74595, 0.12916
-4.73982, 0.131139
-4.73385, 0.133055
-4.72621, 0.135493
-4.71972, 0.137541
-4.71269, 0.139738
-4.70708, 0.141482
-4.70166, 0.14316
-4.69621, 0.14484
-4.68937, 0.146937
-4.68332, 0.148782
-4.67732, 0.1506
-4.67106, 0.152492
-4.66508, 0.154285
-4.65914, 0.156061
-4.65268, 0.157984
-4.64656, 0.159794
-4.64083, 0.161481
-4.63482, 0.163246
-4.62901, 0.164942
-4.62278, 0.166742
-4.61635, 0.168584
-4.60985, 0.170436
-4.60325, 0.172302
-4.59675, 0.174129
-4.59077, 0.175804
-4.58395, 0.1777
-4.57739, 0.179512
-4.57105, 0.181254
-4.56464, 0.183007
-4.55879, 0.184596
-4.5528, 0.186215
-4.54687, 0.187806
-4.54, 0.189636
-4.53374, 0.191294
-4.52799, 0.192808
-4.52216, 0.194334
-4.51594, 0.195955
-4.50878, 0.197806
-4.50301, 0.199286
-4.49712, 0.200788
-4.49138, 0.202253
-4.48587, 0.203658
-4.48031, 0.205071
-4.47477, 0.206469
-4.46848, 0.208046
-4.46238, 0.209569
-4.45656, 0.211012
-4.45079, 0.212431
-4.445, 0.213848
-4.43923, 0.215252
-4.4333, 0.216685
-4.42725, 0.218139
-4.42132, 0.219555
-4.4154, 0.220959
-4.40964, 0.222319
-4.40286, 0.223896
-4.39679, 0.225288
-4.39102, 0.226604
-4.38424, 0.228136
-4.37835, 0.229461
-4.37224, 0.230823
-4.36635, 0.23213
-4.36047, 0.233425
-4.35488, 0.234649
-4.34906, 0.235916
-4.34324, 0.237173
-4.33706, 0.2385
-4.33115, 0.239765
-4.32527, 0.241015
-4.31932, 0.242273
-4.31343, 0.243511
-4.30704, 0.244846
-4.30102, 0.246094
-4.29502, 0.247331
-4.28909, 0.248547
-4.28328, 0.249729
-4.27724, 0.250954
-4.2714, 0.25213
-4.2624, 0.253926
-4.25573, 0.255236
-4.24897, 0.256545
-4.24298, 0.257698
-4.23672, 0.258896
-4.23053, 0.26007
-4.22381, 0.261337
-4.21751, 0.262518
-4.21042, 0.263832
-4.20416, 0.264985
-4.19818, 0.266078
-4.19208, 0.267185
-4.18545, 0.268378
-4.17935, 0.26947
-4.17251, 0.270683
-4.16631, 0.271783
-4.15996, 0.272919
-4.15361, 0.274057
-4.14748, 0.275146
-4.14127, 0.276249
-4.12809, 0.278586
-4.122, 0.279666
-4.11578, 0.280761
-4.10968, 0.281836
-4.10161, 0.283252
-4.09468, 0.284471
-4.08775, 0.285687
-4.08116, 0.286836
-4.07497, 0.287907
-4.06869, 0.288993
-4.06272, 0.290025
-4.05651, 0.291091
-4.05053, 0.292109
-4.04414, 0.293188
-4.03809, 0.294202
-4.03224, 0.295174
-4.02439, 0.296464
-4.01403, 0.298146
-4.00632, 0.299385
-3.99792, 0.300722
-3.99152, 0.301731
-3.98529, 0.302709
-3.9786, 0.30375
-3.97253, 0.304685
-3.96625, 0.305647
-3.95936, 0.306689
-3.95292, 0.307654
-3.94705, 0.308527
-3.94101, 0.309416
-3.93467, 0.310332
-3.92859, 0.311195
-3.92238, 0.312068
-3.91626, 0.312921
-3.91018, 0.313759
-3.90371, 0.314644
-3.89768, 0.315459
-3.88456, 0.31718
-3.87836, 0.317977
-3.87164, 0.318833
-3.86486, 0.31969
-3.85774, 0.32057
-3.85116, 0.321367
-3.84501, 0.322094
-3.83878, 0.322817
-3.82421, 0.324464
-3.81654, 0.325309
-3.81037, 0.325973
-3.80436, 0.326612
-3.79807, 0.327273
-3.79059, 0.328051
-3.78322, 0.328806
-3.77684, 0.329452
-3.76997, 0.330129
-3.76273, 0.33082
-3.75411, 0.331628
-3.74506, 0.332459
-3.73733, 0.333158
-3.72962, 0.333842
-3.72336, 0.334391
-3.71523, 0.335093
-3.7085, 0.335666
-3.70221, 0.336197
-3.69532, 0.336758
-3.68878, 0.337273
-3.68223, 0.337783
-3.67614, 0.338249
-3.67002, 0.338712
-3.66402, 0.33916
-3.65807, 0.339598
-3.65206, 0.340035
-3.64574, 0.340488
-3.63964, 0.34092
-3.63247, 0.341419
-3.62586, 0.341871
-3.61844, 0.342368
-3.61072, 0.342873
-3.603, 0.343378
-3.59685, 0.343779
-3.5889, 0.344295
-3.58108, 0.344801
-3.57455, 0.345217
-3.56797, 0.345636
-3.5597, 0.34617
-3.55188, 0.346675
-3.54422, 0.34716
-3.53687, 0.347623
-3.53043, 0.348039
-3.52371, 0.348474
-3.51616, 0.348951
-3.51008, 0.349344
-3.50388, 0.349753
-3.49258, 0.350491
-3.48612, 0.350913
-3.47932, 0.351349
-3.47299, 0.351747
-3.46703, 0.352124
-3.46095, 0.352509
-3.45487, 0.352888
-3.44894, 0.353251
-3.443, 0.353609
-3.43706, 0.353969
-3.42949, 0.354429
-3.42286, 0.354823
-3.41669, 0.355183
-3.40928, 0.355604
-3.40296, 0.355958
-3.3962, 0.356327
-3.38778, 0.356777
-3.3815, 0.357105
-3.37397, 0.357488
-3.36737, 0.357817
-3.35926, 0.3582
-3.34986, 0.358617
-3.34197, 0.358956
-3.33512, 0.359243
-3.32697, 0.35956
-3.3195, 0.359832
-3.31332, 0.36005
-3.30706, 0.360264
-3.27523, 0.361132
-3.26775, 0.361308
-3.2608, 0.361455
-3.25373, 0.361598
-3.24759, 0.361717
-3.24139, 0.361831
-3.23527, 0.361929
-3.22642, 0.362043
-3.21947, 0.362123
-3.21252, 0.362186
-3.20631, 0.362229
-3.20027, 0.362264
-3.1941, 0.362301
-3.18802, 0.362338
-3.18152, 0.362369
-3.17433, 0.362394
-3.16814, 0.36241
-3.16219, 0.362419
-3.15547, 0.362422
-3.14861, 0.362416
-3.14207, 0.362402
-3.13566, 0.362381
-3.12968, 0.362355
-3.12357, 0.362322
-3.1175, 0.362291
-3.11059, 0.362258
-3.10441, 0.362223
-3.09801, 0.362181
-3.0916, 0.362131
-3.08499, 0.362082
-3.07842, 0.362035
-3.07177, 0.361979
-3.06524, 0.361919
-3.05875, 0.361854
-3.05244, 0.361786
-3.04576, 0.361707
-3.03844, 0.361612
-3.02972, 0.361487
-3.02367, 0.361394
-3.01759, 0.361296
-3.01157, 0.361194
-3.00334, 0.361047
-2.9971, 0.360929
-2.99093, 0.360808
-2.98466, 0.360688
-2.97858, 0.360573
-2.97249, 0.360453
-2.96623, 0.360327
-2.96009, 0.360199
-2.95376, 0.360061
-2.94776, 0.359926
-2.94113, 0.359769
-2.93471, 0.359622
-2.92802, 0.359474
-2.92152, 0.359323
-2.9153, 0.359175
-2.90926, 0.359028
-2.90312, 0.358872
-2.89621, 0.358691
-2.88845, 0.358482
-2.88227, 0.358309
-2.87611, 0.358131
-2.8655, 0.357811
-2.85931, 0.357617
-2.85305, 0.357419
-2.8467, 0.357215
-2.84061, 0.357014
-2.83446, 0.356808
-2.82819, 0.356593
-2.82201, 0.356376
-2.81486, 0.35612
-2.80665, 0.355819
-2.79972, 0.35556
-2.79216, 0.355272
-2.78508, 0.354994
-2.77873, 0.354739
-2.77207, 0.354478
-2.76542, 0.35422
-2.75884, 0.35396
-2.75244, 0.3537
-2.74608, 0.353436
-2.73948, 0.353158
-2.73227, 0.35285
-2.72492, 0.35253
-2.71807, 0.352226
-2.71181, 0.351942
-2.70506, 0.351628
-2.69879, 0.351333
-2.69283, 0.351047
-2.68627, 0.350728
-2.68001, 0.350411
-2.67376, 0.350081
-2.66788, 0.349766
-2.6621, 0.349453
-2.65552, 0.349091
-2.64948, 0.348756
-2.64355, 0.348423
-2.63751, 0.348078
-2.63019, 0.347653
-2.6228, 0.347228
-2.61603, 0.346842
-2.60996, 0.34649
-2.60384, 0.346131
-2.58783, 0.345179
-2.58056, 0.344751
-2.57443, 0.344394
-2.56831, 0.344043
-2.56155, 0.343648
-2.55538, 0.343291
-2.54882, 0.342914
-2.54184, 0.342516
-2.53479, 0.342119
-2.52751, 0.341703
-2.52082, 0.341315
-2.51417, 0.340933
-2.50434, 0.340369
-2.49682, 0.339932
-2.48888, 0.339463
-2.48003, 0.338941
-2.47149, 0.338453
-2.46072, 0.337843
-2.45443, 0.337485
-2.44599, 0.336993
-2.43795, 0.336519
-2.42072, 0.335493
-2.41116, 0.334927
-2.40402, 0.334505
-2.39813, 0.334163
-2.39232, 0.333821
-2.38067, 0.33312
-2.37295, 0.332648
-2.36664, 0.332258
-2.35994, 0.331839
-2.35297, 0.331398
-2.34347, 0.330784
-2.33726, 0.330378
-2.3311, 0.32997
-2.32487, 0.329554
-2.31864, 0.329134
-2.31248, 0.328713
-2.30589, 0.32826
-2.29936, 0.327799
-2.29249, 0.327301
-2.28569, 0.326803
-2.2793, 0.326332
-2.27307, 0.32586
-2.2668, 0.325373
-2.25989, 0.324831
-2.25322, 0.324305
-2.23488, 0.322847
-2.22872, 0.322363
-2.2227, 0.321886
-2.21664, 0.321402
-2.21059, 0.320917
-2.20425, 0.320407
-2.19777, 0.319882
-2.19145, 0.319375
-2.18522, 0.318878
-2.17909, 0.318386
-2.17299, 0.317894
-2.16652, 0.317378
-2.16047, 0.3169
-2.15443, 0.316421
-2.14715, 0.315838
-2.14095, 0.315338
-2.13384, 0.31476
-2.12702, 0.314193
-2.12065, 0.313652
-2.114, 0.313085
-2.10601, 0.312397
-2.09731, 0.311631
-2.08393, 0.310418
-2.07604, 0.309699
-2.06977, 0.309118
-2.0626, 0.308436
-2.05627, 0.307833
-2.04966, 0.3072
-2.04351, 0.306607
-2.03593, 0.30587
-2.02924, 0.305216
-2.02294, 0.304594
-2.01515, 0.303821
-2.00883, 0.30319
-2.00193, 0.302497
-1.99512, 0.301802
-1.98796, 0.301055
-1.97957, 0.300171
-1.97225, 0.299396
-1.96556, 0.298676
-1.95936, 0.297996
-1.95287, 0.297282
-1.94664, 0.296586
-1.94043, 0.295881
-1.93422, 0.295174
-1.92809, 0.294473
-1.92187, 0.293752
-1.91467, 0.292903
-1.90709, 0.292005
-1.90053, 0.291214
-1.89419, 0.290439
-1.88803, 0.289682
-1.88181, 0.288916
-1.87548, 0.288133
-1.86745, 0.287135
-1.86111, 0.286344
-1.85483, 0.285566
-1.8485, 0.284786
-1.84157, 0.283927
-1.83283, 0.282837
-1.82615, 0.282002
-1.81908, 0.281113
-1.81217, 0.280241
-1.80534, 0.279384
-1.79771, 0.278432
-1.79068, 0.277551
-1.78382, 0.276695
-1.77714, 0.275868
-1.77051, 0.275041
-1.76304, 0.274116
-1.75639, 0.2733
-1.74967, 0.272471
-1.74343, 0.271697
-1.73727, 0.270938
-1.7312, 0.270196
-1.72267, 0.269144
-1.71574, 0.268295
-1.70933, 0.267517
